,timestamp_,amount,token,recipient,transactionHash_
1297,1748458463,10400000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd3a5a3b167ff2eab162e1e8a69b5cdbb9c68ba3e,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1298,1748458463,1000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x23802e21c6cd72c091792bfb9f7afc2265cc68d6,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1299,1748458463,9000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xb69fe6cd945504a08a36e1ce002144095c0ffce7,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1300,1748458463,150800000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x40c4ffd6f27b71b959e9dfa393d610a13d9c60bd,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1301,1748458463,333100000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x40c4ffd6f27b71b959e9dfa393d610a13d9c60bd,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1302,1748458463,62500000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xe57698844e6fb0b0f2ffdc608e1ce3b5f896e59c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1303,1748458463,53040000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xab90a2d25ac87a1d4329f3b19e8f1f4c97fa6909,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1304,1748458463,10200000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x096bd720b50944f7350e4fdaef990da815b2cb7a,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1305,1748458463,61000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x2f38c254b8c0f35b4150652265d08e02340581c7,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1306,1748458463,24740000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x7da4c59b3e7cf26aa9726216b0b610c5a501f76d,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1307,1748458463,61010000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x767e8899c741901e51db2e3fe811e7d4972c16d0,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1308,1748458463,59200000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x27ccd649724e41c4231b64226f63269445a36313,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1309,1748458463,279200000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd1c98d0e54b38b59d39542554283f99536d0b7e4,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1310,1748458463,76320000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xc15ebf1602b956e0cf9f12f8d47b65499a2a88f9,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1311,1748458463,78220000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xae81fb6f4b88f404f14168f9773872f20a997652,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1312,1748458463,97310000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x86888365bc6f2faddd04d473314c1592d48e3d26,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1313,1748458463,72510000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x8f59913b0aafb643ccb2dccac6b3bdc37d93e9f3,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1314,1748458463,59100000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xb63325ccfb3a1b07c3b1af4c98f2016cece9d956,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1315,1748458463,66660000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xb119087a6a2fb60e8d2efd5630f252a784a409bc,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1316,1748458463,57200000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x5d7d08e96f7593fafc1d2e941f23af4c37535d67,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1317,1748458463,211880000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x3620b1b9cbbc7d63d862fdb7048e00e5e1e84462,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1318,1748458463,269510000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xe107f2d669f51de5f61b92ef45d78934884d876e,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1319,1748458463,54500000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x675d5e477a5ec7835610a2cecc4fe81fa4be324c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1320,1748458463,277000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x32207b50366d93198da27baba6f112e6521cb806,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1321,1748458463,217030000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x2a93d34bde148f084f207d3a8cc2eb88ccb3820d,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1322,1748458463,72540000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x67f8578e8aa9276b0a0e81c4aa40f76c84822019,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1323,1748458463,53000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x5f08c43f8c2753e30441347665c8ca458dcb451b,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1324,1748458463,221000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x2024072bcdbfc8b873dd1d6017d06fe9adc52d63,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1325,1748458463,65000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd838c4d7f9daab9b29609e1d19ff942541876da8,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1326,1748458463,269420000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xea422606762c8c85f387685683eccd60a0d61a9c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1327,1748458463,70900000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xaffd7f342117f0535cd0227ee41f44b238d6af3b,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1328,1748458463,37710000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x40c4ffd6f27b71b959e9dfa393d610a13d9c60bd,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1329,1748458463,226330000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd767e70e4a45b17d55be871c74f00f7328775d32,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1330,1748458463,275810000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xe609a9cc4c603bdf939fc4333739766737c9f03a,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1331,1748458463,63460000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xf4a5385f073df6e2e13156910aa954b59cbf3f89,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1332,1748458463,63500000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x85dd5e883a0d9451af8727ce431c4c2de6b55030,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1333,1748458463,84630000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x3f77b34d1b3821d6a467e7e2d41bf33c1bd2769c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1334,1748458463,52910000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x111efe06c7aa8407dfb14766daf7b44f395b7441,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1335,1748458463,52920000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x31ecf8ef0390da90f3ca1612a5eeb7773ab6925d,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1336,1748458463,52910000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x5646177b8e7f54125d23b7961701a25d77faaedb,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1337,1748458463,63480000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x522aaf8973c8405c6c8d807faae61acda099e30e,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1338,1748458463,74180000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x7ebb3d040a75ced3255f370305e74085b4908aed,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1339,1748458463,95170000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x0f31525a7fe3e1d427a5783da81130c911f71450,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1340,1748458463,63560000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xae71a81b3feabe4b813b832fce890c5392ae66d1,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1341,1748458463,74080000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x22a7a3975554740be3bf9a26dc1cb2763a44d8cc,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1342,1748458463,74060000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x08f2150d942c3cd2eb824920102cb58dd5a71713,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1343,1748458463,6440000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x5a38f76b4a64873957dbcc4f72b41cd6b6491958,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1344,1748458463,52890000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x11dd209ad0d6e760f3699034f7dfd5aa677b3f6e,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1345,1748458463,53020000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x93f141b3528772ee15e00fcbd88e80ea5242d75d,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1346,1748458463,84600000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x10d1bb26c36dd329e32ebcc531c88fe19ad3c807,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1347,1748458463,84610000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x70836a4af13364f06202b54f720d24917ccf56c4,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1348,1748458463,78860000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xcb3ecef9192af6a6c52db9db454fa5089af3829b,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1349,1748458463,56320000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x231f8e04bdb93523f6777e49bc26b85bcc2272cc,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1350,1748458463,67640000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x7714fb6916e62bb3d79c6060fa1480883da39022,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1351,1748458463,56360000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xaaf2dd7b39c4713dcf22c6d4ccf5b665a827ac85,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1352,1748458463,67550000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x857ce4602d298cffda6cd7da7ae258ab25b33a60,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1353,1748458463,67730000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x97e5ce629dcc3d9cfd56ee0486458d32d6ddf052,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1354,1748458463,78890000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xb5f65a6d736429fb3b3b1dbc8a3b94a90925191f,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1355,1748458463,56350000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x8103a3a504d63f969eeedd63421c31c5225dc164,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1356,1748458463,90290000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x8372d57f8334e57ac245909619ddc18b12b1cd5f,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1357,1748458463,78970000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x4c30106108e1506a3079c65f149c9408f50af0bf,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1358,1748458463,3435520000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa634921b019e095e0973e0c2b620cf1bfdbf074c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1359,1748458463,655120000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa634921b019e095e0973e0c2b620cf1bfdbf074c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1360,1748458463,55280000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x9c5f4455fdf3724885e3b0178b2aa65f042ff91b,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1361,1748458463,232280000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x921e1c6320e80cab8ac67c867d751e6deb8cf545,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1362,1748458463,75110000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa12d34bef6bd9cefd85d97849f8252ed5544298d,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1363,1748458463,285450000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa37bf927f9f6e41e31f236b6ebc39c1d384dd080,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1364,1748458463,84090000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd21fb2e482c97f58dea5d7e5c9f77836567d82bd,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1365,1748458463,80640000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x2522b5ddfb5dc50f3035aa32b6ad181e0c30ca42,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1366,1748458463,94280000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xe167365176344de0e90ea28d6df0c02f9756ba3c,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1367,1748458463,246510000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x3503e1efc3a4d8262bb80bbcfe8fe1fe0d0cf3a2,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1368,1748458463,94020000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x5c9bd1c3d9c1a1efc16486da91dbf846976bc1f5,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1369,1748458463,263240000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd0ed965de7952af3bea3f90fe21c11c9368b3844,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1370,1748458463,310870000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x929ce8b507866a7a40540978681a59c5bf7c8d1b,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1371,1748458463,289310000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x6f37b26f9ead5d4e08c138d3270421853d9ffa8a,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1372,1748458463,71400000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x7e2b38b4a9a6fa5aeef8af85eed990566c2492a9,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1373,1748458463,75320000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x779e5fbdb00364c9ffaefc710623684367fc0778,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1374,1748458463,958160000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x4b99a4bdcc08a8418ff7236783e57d61884c2799,0xbbbc72cef8a14fb7b6dd0ba2f2793a20cbc493ff451612c55a5e7aa43d456cf2
1375,1748458439,100000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x397cb19d87a620298e3de6ef232c69f35e5ea3c5,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1376,1748458439,1030510000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x67021c52f7e7bd4b2ecfddeeb1fd1f69d1116bb6,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1377,1748458439,1381420000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x8115a503b84e501dacbab0508bc5e278f16f2a47,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1378,1748458439,5054650000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x138503e1d689696eb694c0e3e6b3353d9fe84898,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1379,1748458439,1207860000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x905c4c465765bbe5a0de475ae1bc08e2978e76e9,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1380,1748458439,1200000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x6d704d8738623c4b7954cef821ec600486fed8db,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1381,1748458439,1296680000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa29b8eb97a418ef4a0fdd774bd996d6f8e5f928f,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1382,1748458439,1000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xe65df632502883fa78247c04a2497d461360c7b7,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1383,1748458439,100273550000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa91ca713efb16824297922ba00499490f6df94b0,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1384,1748458439,10000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x355c3ffc1714e29a6ac56cbda2f2ae932c9d4652,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1385,1748458439,10000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x5254dfae39f3751bab2795698f5c0c80bee4d4cc,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1386,1748458439,3000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xc3084762d05091c74716df39262c5060b21a1b7f,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1387,1748458439,2249700000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x379166a9d4b6823a87dc19ba48ab6f4196e7578c,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1388,1748458439,960000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xcfe04b1fadca7ea3ce90aeb08907d2672db2f515,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1389,1748458439,10000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x2e566ecec7c3974a8730275a9aca5fbfe7c816a5,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1390,1748458439,199930000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xcff6e9d73012c9f13ff8cd3bcf242a41674b3198,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1391,1748458439,22850000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x9ec36d306b430ac5c82b7096ae0331bbd1da3a43,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1392,1748458439,1255340000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xc2a52659ab520dc1fc4a1dc4131b9f8e251cbfc2,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1393,1748458439,3000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xe130554497691a53890ab3d04b881762ed635ae7,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1394,1748458439,16250000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xb9a9411f80c94556c48850639f31dfd0b96f22d9,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1395,1748458439,1081490000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x6c28f9e8d394366d307ac317b5177baabad54a0c,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1396,1748458439,1080130000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x645823e7c62d372800833d2aae27dafe26bfbfb1,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1397,1748458439,10080630000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x0709bf43a9df76d669a13a4014c6366e15502732,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1398,1748458439,1260610000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x55c7eaf83e4f8cc6c86c75b48a09ef10fb82755a,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1399,1748458439,2483780000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xa790dd93dfb484dd537e3a386719226ca4dcac95,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1400,1748458439,1010740000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xd0df536a1a328651f889b6a0c3ba7c6c7ad1e6ba,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1401,1748458439,1001110000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xc2b05ae5d1c16cecfe21b4cb6ec88bb28f4b2736,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1402,1748458439,1000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x1de21737f386aa8740a8d7aef022abd6588f5f99,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1403,1748458439,1010560000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x242ef7c4a6c74a57684c1e875b9db30b674632a3,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1404,1748458439,1180270000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x87d032f8cfa1187083268f4855db9b784b4a4aa1,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1405,1748458439,1060350000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x89003947301e4e3f6248189c01f6d7bb416fa942,0x47d0f9b8fb7c05987b909fa23a39f10cbe189c75b485656ddeef8ac0620e545a
1406,1748458427,710000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xeb8c7511df7af644ec3e7decfd6d3209f02ff481,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
1407,1748458427,4133860000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x9a608d9f416518b5f11acf3dc5594c90d6998e2c,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
1408,1748458427,160000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x72bcc5f1efb826f247b11824c6c9cb94cc79cffc,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
1409,1748458427,140000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xf517ac80ab6a17e6fd1d3ef80d0bc323dce65cb4,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
1410,1748458427,500000000000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x46633b491c0dd7b245f47da22855f33fa20a4e06,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
1411,1748458427,122020000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0xeafa59a92e996e5e4cec73afa849b680725cf0d6,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
1412,1748458427,108010000000000,0x18084fba666a33d37592fa2633fd49a74dd93a88,0x9cc3479ad7708cfb09d2660be2f1f7aa07917656,0x2ac2970eeb8540f957e04b87450a2d57426953392915cfb90f22ac4665782900
